index,question_id,question,correct_answers,majority_answer,category,image_path,predicted_answer,is_correct,rationale,hypothesis,support,entail_prob,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility,generated_choices,alternative_hypotheses,contrastive,alt_entail_probs,Unnamed: 22,contrastiveness_score
37,VizWiz_val_00000380,What is this? What is this?,"['television', 'police officer on television', 'tv', 'television man blue hat on', 'video game']",television,other,images/380.jpg,living room,0.0,"This is a living room. The image shows a television on a stand, a rug on the floor, and some furniture and items typically found in a living room setting.",This is a living room.,True,0.819893301,1,"['Is there a television on a stand in the image?', 'Is there a rug on the floor in the image?', 'Are there pieces of furniture typically found in a living room in the image?']","['yes', 'yes', 'yes']",1.0,0.464679599,"['computer screen', 'security footage', 'news broadcast']","['This is a computer screen.', 'This is security footage.', 'This is a news broadcast.']",True,"[1.6914800653466955e-05, 0.10922978073358536, 0.00011774459562730044]",,0.8823098960715764
38,VizWiz_val_00000381,What does the error message say?,"['invalid product key', 'invalid product', 'invalid product key click ok to proceed', 'invalid product key either remove theproduct key in unattend answer file to proceed']",invalid product key,other,images/381.jpg,invalid product key,1.0,"The error message says: ""Windows cannot find the Microsoft Software License Terms. Make sure the installation sources are valid and restart the installation.""",The error message says invalid product key.,False,0.003279842,1,"['Does the error message mention ""Windows cannot find the Microsoft Software License Terms""?', 'Does the error message instruct to ""Make sure the installation sources are valid and restart the installation""?']","['no', 'no']",0.0,0.418484032,"['system error', 'product key required', 'click here to continue']","['The error message says system error.', 'The error message says product key required.', 'The error message says click here to continue.']",False,"[0.8267817497253418, 0.019148094579577446, 0.0023017588537186384]",,0.003851788509300612
39,VizWiz_val_00000382,My computer won't talk. Can you tell me what's on the screen?,"['restore your computer to earlier point', 'asking if you want to restore system restore', 'pop up asking if you want to do system restore', 'restore your computer using system restore', 'restore', 'option to restore your computer cancel', 'restore cancel']",restore your computer using system restore,other,images/382.jpg,system restore,0.5,"The screen displays a prompt for ""System Restore."" It is asking if you want to restore your computer to an earlier point in time. There are options to either ""Restore"" or ""Cancel"" the action.","My computer won't talk, and what's on the screen is system restore.",True,0.593138039,1,"['Is there a prompt for ""System Restore"" on the screen?', 'Are there options to ""Restore"" or ""Cancel"" the action on the screen?']","['yes', 'yes']",1.0,0.656415403,"['error message', 'system update', 'software installation']","[""My computer won't talk, and there's an error message on the screen."", ""My computer won't talk, and there's a system update on the screen."", ""My computer won't talk, and the screen shows a software installation.""]",True,"[0.002647743094712496, 0.0018172833370044827, 3.5265895803604508e-06]",,0.9925225841197914
40,VizWiz_val_00000393,What gift card is this?,"['speedy rewards membership card', 'speedway', 'membership card', 'speedys', 'speedy rewards', 'rewards card']",speedy rewards membership card,other,images/393.jpg,speedy rewards,1.0,"The card in the image is a ""Speedy Rewards Membership Card.""",The gift card is speedy rewards.,False,0.034004059,1,"['Is the card in the image labeled as a ""Speedy Rewards Membership Card""?']",['yes'],1.0,0.437788248,"['gas station card', 'loyalty card', 'fuel rewards']","['The gift card is a gas station card.', 'The gift card is a loyalty card.', 'The gift card is for fuel rewards.']",False,"[0.0013902169885113835, 0.3479801118373871, 0.029201291501522064]",,0.08241896142650314
41,VizWiz_val_00000394,What is this?,"['fire hydrant by sign on grass near woods', 'street sign fire hydrant', 'fire hydrant water valve below sign next to', 'side yard fire hydrant sign railroad tie wishing well', 'fire hydrant']",fire hydrant,other,images/394.jpg,fire hydrant,1.0,"Yes, the object in the image is a fire hydrant. Fire hydrants are essential for providing water to firefighters in the event of a fire. The sign next to it indicates that there is a water valve below, which is likely used to control the flow of water to the hydrant.",This is a fire hydrant.,True,0.974556148,1,"['Is there a fire hydrant in the image?', 'Is there a sign next to the fire hydrant?', 'Does the sign indicate that there is a water valve below?']","['yes', 'yes', 'yes']",1.0,0.654274881,"['mailbox', 'garden gnome', 'street lamp']","['This is a mailbox.', 'This is a garden gnome.', 'This is a street lamp.']",True,"[4.765748542467918e-07, 1.511594746261835e-06, 6.333607598207891e-05]",,0.9999329747523086
42,VizWiz_val_00000408,What's on the screen?,"['live security', 'live security update screen', 'live security platinum', 'antivirus program', 'security', 'live security screen', 'firewall']",live security,other,images/408.jpg,live security platinum,1.0,"The screen displays a program called ""Live Security Platinum.""",What's on the screen is live security platinum.,False,0.137764305,1,"['Does the screen display a program called ""Live Security Platinum""?']",['yes'],1.0,0.455364734,"['weather forecast', 'system update', 'email inbox']","['The weather forecast is on the screen.', ""What's on the screen is a system update."", ""What's on the screen is the email inbox.""]",True,"[0.0009995289146900177, 0.04185213893651962, 0.00588530208915472]",,0.7386775508320332
43,VizWiz_val_00000433,What does the text at the top of this screen say?,"['checking file system on c:', 'checking file system', 'checking file system on c']",checking file system on c:,other,images/433.jpg,"""checking file system on c:""",1.0,"The text at the top of this screen says ""checking file system on c:"".","The text at the top of this screen says ""checking file system on c:"".",True,0.998800397,0,"['Does the text at the top of the screen say ""checking file system on c:""?']",['yes'],1.0,0.455880553,"['system error detected', 'disk cleanup in progress', 'system booting up']","['The text at the top of this screen says system error detected.', 'The text at the top of this screen says ""disk cleanup in progress.""', 'The text at the top of this screen says ""system booting up.""']",True,"[0.5765419602394104, 0.12721827626228333, 0.07504072040319443]",,0.5618809834983066
44,VizWiz_val_00000448,What does it show on the screen?,"['windows setup', 'edit boot options', 'boot options', 'boot message', 'reflection from light source', 'windows set up', 'options for windows set up', 'black boot up screen']",edit boot options,other,images/448.jpg,edit boot options,1.0,"The screen shows the ""Edit Boot Options"" menu.",It shows edit boot options on the screen.,True,0.586286008,0,"['Does the screen display the ""Edit Boot Options"" menu?']",['yes'],1.0,0.531256676,"['blue error screen', 'system crash', 'BIOS settings']","['It shows a blue error screen on the screen.', 'It shows a system crash on the screen.', 'It shows BIOS settings on the screen.']",True,"[3.545998697518371e-05, 0.0006073718541301787, 0.44673606753349304]",,0.5671915567774334
45,VizWiz_val_00000452,What are the words on the piece of paper?,"['ransom down dark hall stranger my face by lois duncan', 'ransom down dark hall *stranger my face by lois duncan', 'ransom down dark hll stranger my', 'ransom down dark hall stranger my fa by lois duncan', 'ransom down dark hall * stranger my fac cut off by lois duncan', 'ransom', 'ransom down dark hall stranger my by lois duncan']",ransom down dark hall stranger my face by lois duncan,other,images/452.jpg,"ransom
down a dark hall
*stranger with my face
by lois duncan",0.5,"The words on the piece of paper are:

Ransom
Down a Dark Hall
*Stranger with My Face
by Lois Duncan","The words on the piece of paper are ""ransom,"" ""down a dark hall,"" and ""stranger with my face"" by Lois Duncan.",False,0.013848611,1,"['Are the words ""Ransom"" written on the piece of paper?', 'Are the words ""Down a Dark Hall"" written on the piece of paper?', 'Are the words ""*Stranger with My Face"" written on the piece of paper?', 'Are the words ""by Lois Duncan"" written on the piece of paper?']","['yes', 'yes', 'yes', 'yes']",1.0,0.418041915,"['shopping list', 'grocery items', 'book titles']","['The words on the piece of paper are a shopping list.', 'The words on the piece of paper are grocery items.', 'The words on the piece of paper are book titles.']",False,"[0.021553464233875275, 0.0002107043837895617, 0.004423001781105995]",,0.34590585012099145
46,VizWiz_val_00000455,What is this thing?,"['computer message', 'laptop', 'computer screen', 'dialog box', 'computer', 'computer dialog box', 'message to restore computer using system restore']",computer screen,other,images/455.jpg,laptop,1.0,"Yes, the device in the image is a laptop. The screen shows a ""Startup Repair"" window, indicating that the computer is attempting to fix a startup issue.",This thing is a laptop.,True,0.643105149,1,"['Is the device in the image a laptop?', 'Does the screen show a ""Startup Repair"" window?']","['yes', 'yes']",1.0,0.502398193,"['error message', 'software update', 'virus alert']","['This thing is an error message.', 'This thing is a software update.', 'This thing is a virus alert.']",False,"[0.6147409677505493, 0.06511268764734268, 0.24301312863826752]",,0.41067476078777854
47,VizWiz_val_00000457,Can you tell me who this is from?,"['emi health', 'emihealth']",emi health,other,images/457.jpg,emi health,1.0,"Yes, the envelope is from EMI Health, as indicated by the logo and name on the top left corner.",This is from emi health.,True,0.552056789,1,"['Is there a logo on the top left corner of the envelope?', 'Does the name ""EMI Health"" appear on the top left corner of the envelope?']","['yes', 'yes']",1.0,0.45446673,"['delta dental', 'blue cross', 'united healthcare']","['This is from Delta Dental.', 'This is from blue cross.', 'This is from United Healthcare.']",False,"[0.3812195658683777, 0.42823338508605957, 0.43854475021362305]",,0.30668893192697616
48,VizWiz_val_00000458,Is it a mobile?,"['no', 'yes', 'laptop yes', 'no portable laptop']",no,yes/no,images/458.jpg,no,1.0,"Correct, it is not a mobile. The image shows a laptop computer, specifically a Lenovo laptop, along with a keyboard and some power cables.",It is not a mobile.,True,0.999538541,1,"['Is there a laptop computer in the image?  ', 'Is the laptop a Lenovo brand?  ', 'Is there a keyboard visible in the image?  ', 'Are there power cables visible in the image?']","['yes', 'yes', 'yes', 'yes']",1.0,0.495506316,"['tablet', 'camera', 'desktop']","['It is a tablet, not a mobile.', 'It is a camera, not a mobile.', 'It is a desktop, not a mobile.']",True,"[5.1392005843808874e-05, 2.2299200281850062e-05, 3.413489685044624e-05]",,0.9998921357526777
49,VizWiz_val_00000488,What is this and does it have a name on it?,"['dell charger', 'dell computer plug in', 'power supply dell', 'adapter dell', 'dell ac adaptor', 'dell battery charger for electronics', 'dell laptop battery', 'power cord yes dell', 'dell laptop charger']",dell charger,other,images/488.jpg,laptop charger,0.5,"This is a laptop charger, specifically a power adapter for a Dell laptop. The name ""Dell"" is visible on the charger, indicating the brand.",This is a laptop charger.,True,0.999286592,1,"['Is the object in the image a laptop charger?', 'Is the name ""Dell"" visible on the charger?']","['yes', 'yes']",1.0,0.597017109,"['phone charger', 'usb cable', 'power strip']","['This is a phone charger and it does not have a name on it.', 'This is a USB cable and it does not have a name on it.', 'This is a power strip and it does not have a name on it.']",True,"[4.030440777569311e-06, 2.1894611563766375e-05, 2.9136713237676304e-06]",,0.9999711415207067
50,VizWiz_val_00000500,What letters. What letters do I type in to win the prize?,['wvk'],wvk,other,images/500.jpg,wvk,1.0,"You need to type in the letters ""wVk"" to claim your prize of 8 Swag Bucks.","To win the prize, you should type the letters wvk.",False,0.150278047,1,"['Are the letters ""wVk"" the ones needed to claim the prize?']",['yes'],1.0,0.473847091,"['xvk', 'wuk', 'wvkx']","['You type in xvk to win the prize.', 'You type in ""wuk"" to win the prize.', 'You type in ""wvkx"" to win the prize.']",False,"[0.31384021043777466, 0.13822896778583527, 0.10641168802976608]",,0.21202985132163935
51,VizWiz_val_00000510,What is this?,"['computer on desk', 'computer', 'computer desk', 'desk', 'desktop computer on small desk', 'workstation computer', 'computer desk desktop computer on']",computer on desk,other,images/510.jpg,computer desk,1.0,This is a computer desk.,This is a computer desk.,False,7.75e-07,0,"['Is there a desk in the image?', 'Is there a computer on the desk?']","['yes', 'yes']",1.0,0.468362153,"['printer on desk', 'office chair', 'keyboard and mouse']","['This is a printer on desk.', 'This is an office chair.', 'This is a keyboard and mouse.']",False,"[1.9602308384492062e-05, 2.4873334041330963e-06, 1.1568797162908595e-05]",,0.022507191369727522
