index,question_id,question,correct_answers,majority_answer,category,image_path,predicted_answer,is_correct,rationale,hypothesis,support,entail_prob,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility,generated_choices,alternative_hypotheses,contrastive,alt_entail_probs,contrastiveness_score
417,VizWiz_val_00001804,What's in the picture?,"['table cups in kitchen', 'cookie tin', 'scotch gift', 'kitchen table top', 'tall green metal tin coffee cups', 'cup&juice', 'container bow', 'gift tin', 'gift can', 'green tin bow on top about size shape pringles can']",table cups in kitchen,other,images/1804.jpg,cup,0.5,"The image shows a kitchen or dining area with various items on the table and countertop. The main focus is on a green cylindrical object, which appears to be a roll of wrapping paper or gift wrap. There is also a white plastic cup on the table, along with other items like a mug and what looks like a can of soda. The background includes a television mounted on the wall, some shelves with items, and part of what seems to be a stove or oven. The setting suggests a casual home environment where someone might be preparing for gift wrapping or organizing items on the table.",The picture contains a cup.,True,0.766173422,1,"['Is there a white plastic cup on the table?', 'Is there a green cylindrical object on the table?', 'Is there a mug on the table?', 'Is there a can of soda on the table?', 'Is there a television mounted on the wall in the background?', 'Are there shelves with items in the background?', 'Is there part of a stove or oven visible in the background?']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.726841688,"['fruit bowl', 'coffee maker', 'cereal box']","['The picture shows a fruit bowl.', 'The picture shows a coffee maker.', 'The picture shows a cereal box.']",True,"[0.0016182268736883998, 0.0006778554525226355, 0.0004025121161248535]",0.9964901903247532
418,VizWiz_val_00001805,Is this item?,"['poultry seasoning', 'yes', 'seasoning']",poultry seasoning,other,images/1805.jpg,poultry seasoning,1.0,"The image shows a label that reads ""POULTRY SEASONING"" in large letters, with additional text indicating it is a product of ""MARSHALLS CREEK SPICES."" The label's design and text are consistent with a seasoning product, specifically one intended for poultry. Therefore, the item in question is indeed poultry seasoning.",This item is poultry seasoning.,True,0.999620318,1,"['Does the label on the item read ""POULTRY SEASONING"" in large letters?', 'Is there additional text on the label indicating it is a product of ""MARSHALLS CREEK SPICES""?']","['yes', 'yes']",1.0,0.414410412,"['thyme', 'chicken broth', 'spice mix']","['The item is thyme.', 'This item is chicken broth.', 'This item is spice mix.']",False,"[0.18892180919647217, 3.4672032143134857e-06, 0.9970977306365967]",0.4573574775671166
419,VizWiz_val_00001810,What is this?,"['sony playstation controller', 'controller', 'sony game', 'playstation game controller', 'playstation controller', 'red playstation controller', 'video game controller', 'joystick']",sony playstation controller,other,images/1810.jpg,game controller,1.0,"The image shows a red Sony PlayStation 3 (PS3) game controller. The design, including the layout of buttons and joysticks, is characteristic of a PS3 controller. The ""SONY"" logo on the front confirms it as a Sony product, and the PlayStation symbols (triangle, circle, square, and X) are visible on the buttons. The controller is being held in someone's hands, indicating it might be used for playing games on a PlayStation 3 console.",This is a game controller.,True,0.999667645,1,"['Is the game controller red in color?', 'Does the game controller have the ""SONY"" logo on the front?', 'Are the PlayStation symbols (triangle, circle, square, and X) visible on the buttons of the controller?', ""Is the controller being held in someone's hands?""]","['yes', 'yes', 'yes', 'yes']",1.0,0.53555727,"['xbox controller', 'tv remote', 'computer mouse']","['This is an Xbox controller.', 'This is a tv remote.', 'This is a computer mouse.']",True,"[7.098559535734239e-07, 2.668518845894141e-06, 3.0086567903708783e-07]",0.9999963195498467
420,VizWiz_val_00001816,What is this?,"['coffee creamer', 'coffee mate', 'coffe mate french vanilla', 'french vanilla coffee creamer']",coffee creamer,other,images/1816.jpg,coffee mate,1.0,"The image shows a bottle of Nestlé Coffee-mate, which is a brand of liquid coffee creamer. The label indicates it's ""French Vanilla"" flavored, and the product is used to enhance coffee by adding creaminess. The branding includes ""Nestlé"" and the product name prominently displayed, along with a description of it as a coffee creamer.",This is coffee mate.,True,0.991635799,1,"['Is there a bottle labeled ""Nestlé Coffee-mate"" in the image?', 'Does the label on the bottle indicate ""French Vanilla"" flavor?', 'Is the product described as a coffee creamer on the label?', 'Is the ""Nestlé"" brand name prominently displayed on the bottle?']","['yes', 'yes', 'yes', 'yes']",1.0,0.605851412,"['milk', 'vanilla extract', 'whipped cream']","['This is milk.', 'This is vanilla extract.', 'This is whipped cream.']",True,"[0.01342502050101757, 0.009127845987677574, 1.780461570888292e-05]",0.9777454869696497
421,VizWiz_val_00001818,Coffee is this?,"['gevalia', 'gevalia swiss hazelnut']",gevalia,other,images/1818.jpg,gevalia,1.0,"The image shows a package of coffee pods from the brand Gevalia, specifically labeled as ""Swiss Mocha."" The packaging includes a picture of a coffee cup and the Gevalia logo, which confirms that this is indeed Gevalia coffee. The Tassimo branding suggests these are compatible with the Tassimo coffee machine, which is known for its single-serve pods. The Swiss Mocha flavor indicates a blend of coffee with chocolate notes, typical for this type of flavored coffee.",Coffee is gevalia.,False,0.279435068,1,"['Is there a package of coffee pods in the image?', 'Is the brand Gevalia visible on the packaging?', 'Does the packaging include a picture of a coffee cup?', 'Is the Gevalia logo present on the package?', 'Is the Tassimo branding visible on the packaging?', 'Is the flavor labeled as ""Swiss Mocha"" on the package?']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.398696393,"['starbucks', 'nescafe', 'maxwell house']","['The coffee is Starbucks.', 'The coffee is nescafe.', 'The coffee is Maxwell House.']",True,"[0.011580581776797771, 0.026755308732390404, 0.006286850664764643]",0.8623000590922358
422,VizWiz_val_00001823,What's this?,"['water bottle', 'pink sports bottle', 'cup', 'pink water bottle', 'unsure']",water bottle,other,images/1823.jpg,bottle,0.5,"The image shows a plastic water bottle with a purple body and a blue lid. The bottle appears to be designed for drinking, likely intended for carrying water or other beverages on the go. The background suggests that this photo might have been taken in a library, as there are bookshelves and what looks like a magazine or brochure with text visible in the background. The bottle is clean, and its design is simple and functional, which are common features of water bottles.",This is a bottle.,True,0.99256283,1,"['Is there a plastic water bottle in the image?', 'Does the bottle have a purple body?', 'Does the bottle have a blue lid?', 'Are there bookshelves visible in the background?', 'Is there a magazine or brochure with text visible in the background?']","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.515711665,"['plastic container', 'thermos', 'lunchbox']","['This is a plastic container.', 'This is a thermos.', 'This is a lunchbox.']",False,"[0.9975010752677917, 2.2299200281850062e-05, 1.1358404350403362e-07]",0.49875365756572493
423,VizWiz_val_00001824,What catalogue is this?,"['bed bath beyond', 'arewf']",bed bath beyond,other,images/1824.jpg,bed bath and beyond,0.5,"The image shows a catalog cover with the text ""BED BATH & BEYOND"" prominently displayed. The design and layout, along with the mention of ""20% OFF"" on various items, are characteristic of Bed Bath & Beyond's promotional catalogs. The catalog appears to be advertising a sale or special offer, with the text indicating discounts on hundreds of thousands of items.",This catalogue is Bed Bath and Beyond.,True,0.999480426,1,"['Does the catalog cover have the text ""BED BATH & BEYOND"" prominently displayed?', 'Is there a mention of ""20% OFF"" on the catalog cover?', 'Does the catalog indicate discounts on hundreds of thousands of items?']","['yes', 'yes', 'yes']",1.0,0.425394088,"['Target', 'Walmart', 'IKEA']","['This is the Target catalogue.', 'This is the Walmart catalogue.', 'This is the IKEA catalogue.']",True,"[2.744769460605312e-07, 3.128508296867949e-07, 2.7081594566880085e-07]",0.9999991414109148
424,VizWiz_val_00001826,What color is the curtains?,"['white', 'gold', 'beige', 'off white']",white,other,images/1826.jpg,white,1.0,"The image shows a curtain with a delicate, lace-like pattern. The color of the curtain appears to be white or off-white due to its translucence and the light filtering through it. The pattern on the curtain is intricate, featuring floral or lace designs that are characteristic of such curtains.",The curtains are white.,False,0.269998759,1,"['Is the curtain in the image white or off-white?', 'Does the curtain have a lace-like pattern?', 'Is there light filtering through the curtain?', 'Does the curtain feature floral or lace designs?']","['yes', 'yes', 'yes', 'yes']",1.0,0.504955113,"['blue', 'green', 'red']","['The curtains are blue.', 'The curtains are green.', 'The curtains are red.']",True,"[0.009929216466844082, 0.0005855443887412548, 8.156224794220179e-05]",0.9622362479624003
425,VizWiz_val_00001827,"Hello, tell me please, what color is this t-shirt?",['white'],white,other,images/1827.jpg,white,1.0,"The image shows a close-up of a fabric, which appears to be white. The texture suggests it could be a type of cotton or synthetic material commonly used for t-shirts, but without additional context or a full view of the garment, it's not possible to definitively confirm that this is indeed a t-shirt. The color white is consistent with the visible portion of the fabric in the image.",The t-shirt is white.,False,0.006358944,1,['Is the fabric in the image white?'],['yes'],1.0,0.412652552,"['blue', 'gray', 'light pink']","['Hello, tell me please, what color is this t-shirt? It is blue.', 'Hello, tell me please, what color is this t-shirt? It is gray.', 'Hello, tell me please, what color is this t-shirt? It is light pink.']",False,"[0.019262632355093956, 0.24990461766719818, 0.01119851041585207]",0.02217787271752801
426,VizWiz_val_00001831,Which DVD is this?,"['fresh prince', 'fresh prince bel air', 'fresh prince bel air season 1', 'fresh prince belair season 1', 'fresh prince bell air', 'fresh prince bel airseason 1']",fresh prince bel air,other,images/1831.jpg,fresh prince season 1,0.5,"The image shows a DVD cover with the text ""Fresh Prince"" and ""Season One,"" indicating that this is indeed the first season of the TV show *The Fresh Prince of Bel-Air*. The cover features a smiling man, which is likely Will Smith as the titular character. This DVD appears to be part of a collection or set for the first season of the show, which is a popular and well-known series.",This is the Fresh Prince Season 1 DVD.,True,0.999863029,1,"['Does the DVD cover have the text ""Fresh Prince"" on it?', 'Does the DVD cover have the text ""Season One"" on it?', 'Is there a smiling man on the DVD cover?']","['yes', 'yes', 'yes']",1.0,0.49236536,"['family matters', 'martin season 1', 'cosby show']","['This DVD is Family Matters.', 'This DVD is Martin Season 1.', 'This DVD is the Cosby Show.']",True,"[5.332175305738929e-07, 4.890204763796646e-06, 4.537570566753857e-05]",0.9999491964942049
